130,112210668,1,1,30/11/2012 09:37:18,....
131,112210788,3,1,30/11/2012 09:37:39,f
132,112210096,3,1,30/11/2012 09:38:23,S
133,112210660,2,3,30/11/2012 09:39:45,E
134,112210060,3,1,30/11/2012 09:40:25,f
135,112210668,2,1,30/11/2012 09:40:38,E
138,112210054,3,1,30/11/2012 09:42:27,S
139,112210065,5,1,30/11/2012 09:42:49,FFFF
140,112210096,3,2,30/11/2012 09:43:31,f
141,112210096,5,1,30/11/2012 09:45:07,...F
142,112210667,2,1,30/11/2012 09:46:27,E
143,112210480,5,1,30/11/2012 09:46:30,...F
144,112210423,3,1,30/11/2012 09:46:57,f
145,112210668,3,1,30/11/2012 09:47:25,S
146,112210472,3,2,30/11/2012 09:48:23,S
147,112210065,5,2,30/11/2012 09:48:24,....
148,112210472,3,3,30/11/2012 09:48:34,S
155,112210788,5,1,30/11/2012 09:50:04,....
156,112210060,5,1,30/11/2012 09:50:10,....
157,112210472,5,1,30/11/2012 09:51:02,...F
158,112210063,3,1,30/11/2012 09:51:13,f
159,112210867,2,1,30/11/2012 09:51:19,.
160,112210423,3,2,30/11/2012 09:52:01,f
161,112210436,1,1,30/11/2012 09:52:08,....
162,112210054,5,1,30/11/2012 09:52:14,..FF
163,112210065,1,1,30/11/2012 09:52:33,....
164,112210480,1,1,30/11/2012 09:52:33,....
165,112210063,5,1,30/11/2012 09:53:07,...F
166,112210472,5,2,30/11/2012 09:53:34,...F
168,112210472,5,3,30/11/2012 09:53:43,...F
169,112210472,5,4,30/11/2012 09:53:54,...F
170,112210867,3,1,30/11/2012 09:54:51,f
172,112210668,5,1,30/11/2012 09:55:48,...F
173,112210472,2,2,30/11/2012 09:58:13,F
174,112210472,3,4,30/11/2012 09:58:57,f
175,112210472,5,5,30/11/2012 09:59:37,...F
176,112210054,3,2,30/11/2012 09:59:43,f
177,112210453,3,1,30/11/2012 10:00:06,S
178,112210436,2,1,30/11/2012 10:01:22,.
179,112210423,2,1,30/11/2012 10:01:46,.
180,112210658,2,1,30/11/2012 10:01:48,.
181,112210063,2,1,30/11/2012 10:01:50,.
183,112210078,5,1,30/11/2012 10:03:22,..F.
184,112211050,2,1,30/11/2012 10:04:11,.
185,112210667,3,1,30/11/2012 10:04:53,f
186,112210453,2,1,30/11/2012 10:05:51,E
188,112110917,3,1,30/11/2012 10:53:22,f
189,112110928,1,1,30/11/2012 10:58:04,....
190,112110928,1,2,30/11/2012 10:58:05,....
191,112110917,3,2,30/11/2012 11:03:06,*
192,111210064,1,1,30/11/2012 11:07:40,.F..
193,112110934,1,1,30/11/2012 11:10:08,.F..
194,112110934,1,2,30/11/2012 11:10:10,.F..
195,112110928,1,3,30/11/2012 11:13:09,....
196,111250017,1,1,30/11/2012 11:17:32,.F..
197,111210943,1,1,30/11/2012 11:18:09,.F..
198,111210405,1,1,30/11/2012 11:19:18,.F..
199,112210046,2,3,30/11/2012 12:01:30,E
200,112210046,2,4,30/11/2012 12:01:37,E
201,112210046,2,5,30/11/2012 12:01:44,E
202,112210046,2,6,30/11/2012 12:02:01,E
203,112210423,2,2,30/11/2012 12:13:28,E
211,112210086,1,1,30/11/2012 13:43:27,....
212,112210086,1,2,30/11/2012 13:43:31,....
213,112210797,2,1,30/11/2012 14:41:13,E
214,112210105,1,1,30/11/2012 15:05:17,....
215,112210105,1,2,30/11/2012 15:05:24,....
216,112210105,1,3,30/11/2012 15:05:27,....
217,112210105,1,4,30/11/2012 15:05:44,....
218,112210105,1,5,30/11/2012 15:07:03,....
219,112210121,1,1,30/11/2012 15:07:33,....
220,112210105,1,6,30/11/2012 15:07:39,....
221,112210121,1,2,30/11/2012 15:07:52,....
222,112210105,1,7,30/11/2012 15:08:03,....
223,112210121,1,3,30/11/2012 15:08:14,....
224,112210105,1,8,30/11/2012 15:08:21,....
225,112210121,1,4,30/11/2012 15:09:14,....
226,112210105,1,9,30/11/2012 15:09:19,....
227,112210121,1,5,30/11/2012 15:09:40,....
228,112210121,1,6,30/11/2012 15:09:54,....
229,112210121,1,7,30/11/2012 15:10:01,....
230,112210121,1,8,30/11/2012 15:10:37,....
233,112210797,2,2,30/11/2012 15:11:20,E
236,112210458,1,1,30/11/2012 15:11:47,....
238,112210458,1,2,30/11/2012 15:12:22,....
240,112210797,2,3,30/11/2012 15:13:11,E
241,112210105,1,10,30/11/2012 15:13:36,....
242,112210797,2,4,30/11/2012 15:13:49,E
243,112210797,2,5,30/11/2012 15:13:53,E
244,112210458,1,3,30/11/2012 15:14:21,....
245,112210105,1,11,30/11/2012 15:14:49,....
246,112210105,1,12,30/11/2012 15:15:19,....
248,112210456,1,1,30/11/2012 15:16:27,....
250,112210797,2,6,30/11/2012 15:19:15,E
251,112210797,2,7,30/11/2012 15:19:21,E
252,112211049,1,1,30/11/2012 15:19:50,....
253,112210463,1,1,30/11/2012 15:21:23,....
254,112210797,2,8,30/11/2012 15:21:46,E
255,112210463,1,2,30/11/2012 15:22:08,....
256,112210454,1,1,30/11/2012 15:22:16,F...
257,112210067,2,1,30/11/2012 15:23:32,E
258,112210105,2,1,30/11/2012 15:25:18,E
259,112210067,1,1,30/11/2012 15:26:02,....
260,112210797,2,9,30/11/2012 15:26:18,E
261,112210797,2,10,30/11/2012 15:26:25,E
263,112210458,2,1,30/11/2012 15:27:32,E
265,112210458,2,2,30/11/2012 15:28:20,E
268,112210122,1,1,30/11/2012 15:30:30,....
269,112210112,5,1,30/11/2012 15:31:34,...F
270,112210112,5,2,30/11/2012 15:31:47,...F
271,112211049,2,1,30/11/2012 15:32:29,E
272,112210122,2,1,30/11/2012 15:33:02,F
273,112210653,1,1,30/11/2012 15:33:17,....
274,112210458,2,3,30/11/2012 15:33:41,E
275,112210919,1,1,30/11/2012 15:33:53,....
276,112210105,2,2,30/11/2012 15:34:05,E
277,112210122,2,2,30/11/2012 15:34:07,F
278,112210105,3,1,30/11/2012 15:34:27,f
279,112210797,2,11,30/11/2012 15:34:41,E
280,112210797,2,12,30/11/2012 15:34:46,E
281,112210454,5,1,30/11/2012 15:34:51,...F
283,112210655,1,1,30/11/2012 15:35:56,....
284,112210456,1,2,30/11/2012 15:35:59,....
285,112210655,1,2,30/11/2012 15:36:09,....
286,112210454,3,1,30/11/2012 15:36:12,f
287,112210456,1,3,30/11/2012 15:36:24,....
288,112210454,2,1,30/11/2012 15:36:32,E
290,112210655,1,3,30/11/2012 15:36:50,....
291,112210454,1,2,30/11/2012 15:36:58,F...
292,112210919,2,1,30/11/2012 15:37:10,F
293,112210472,2,3,30/11/2012 15:37:51,.
294,112210655,1,4,30/11/2012 15:37:53,....
296,112210121,3,1,30/11/2012 15:38:08,f
297,112210121,3,2,30/11/2012 15:38:08,f
299,112210121,3,3,30/11/2012 15:38:17,f
300,112210655,1,5,30/11/2012 15:38:21,....
302,112211049,3,1,30/11/2012 15:38:41,S
303,112210121,2,1,30/11/2012 15:38:42,E
304,112210121,2,2,30/11/2012 15:38:52,E
305,112210121,2,3,30/11/2012 15:38:56,E
306,112210121,1,9,30/11/2012 15:39:11,....
308,112210653,2,1,30/11/2012 15:40:04,E
309,112210655,1,6,30/11/2012 15:40:14,....
311,112210121,5,1,30/11/2012 15:40:48,....
313,112210454,3,2,30/11/2012 15:41:50,f
314,112210122,2,3,30/11/2012 15:42:31,E
315,112210655,2,1,30/11/2012 15:43:13,F
317,112210067,5,1,30/11/2012 15:44:18,..FF
318,112210105,5,1,30/11/2012 15:44:23,..FF
319,112210112,5,3,30/11/2012 15:44:52,...F
320,112210067,1,2,30/11/2012 15:45:30,....
321,112210105,5,2,30/11/2012 15:45:57,..FF
322,112210112,3,1,30/11/2012 15:46:11,f
323,112210112,3,2,30/11/2012 15:46:31,f
324,112210067,2,2,30/11/2012 15:46:59,E
325,112210067,3,1,30/11/2012 15:47:28,f
326,112210476,1,1,30/11/2012 15:47:37,....
329,112210476,1,2,30/11/2012 15:47:59,....
330,112210476,1,3,30/11/2012 15:48:01,....
332,112210456,2,1,30/11/2012 15:49:07,E
333,112210653,3,1,30/11/2012 15:52:09,f
334,112211049,5,1,30/11/2012 15:52:38,.FF.
335,112210122,3,1,30/11/2012 15:52:43,S
336,112210919,3,1,30/11/2012 15:53:58,f
337,112210456,5,1,30/11/2012 15:54:23,..F.
338,112210456,5,2,30/11/2012 15:54:24,..F.
339,112210456,5,3,30/11/2012 15:54:25,..F.
340,112210919,2,2,30/11/2012 15:55:24,.
341,112210919,2,3,30/11/2012 15:55:28,.
345,112210112,1,1,30/11/2012 15:56:46,....
348,112210056,3,1,30/11/2012 15:58:23,f
349,112210458,5,1,30/11/2012 15:58:28,F.F.
351,112210919,5,1,30/11/2012 15:58:32,...F
352,112210476,2,1,30/11/2012 15:58:36,.
353,112210056,3,2,30/11/2012 15:58:40,f
355,112210456,5,4,30/11/2012 15:58:56,....
358,112210456,2,2,30/11/2012 16:00:55,E
359,112210655,5,1,30/11/2012 16:01:02,....
361,112210122,5,1,30/11/2012 16:01:29,.F.F
363,112210476,3,1,30/11/2012 16:02:59,S
364,112210653,5,1,30/11/2012 16:09:37,....
366,112210056,3,3,30/11/2012 16:11:43,f
367,112210056,2,2,30/11/2012 16:14:09,E
368,112210647,1,1,30/11/2012 16:14:46,....
369,112210476,5,1,30/11/2012 16:16:21,..F.
370,112210056,2,3,30/11/2012 16:17:02,E
371,112210647,2,1,30/11/2012 16:26:03,E
372,112210647,2,2,30/11/2012 16:26:21,E
373,112210647,3,1,30/11/2012 16:39:26,f
374,112210640,2,1,30/11/2012 16:58:19,.
375,112210640,2,2,30/11/2012 16:58:25,.
376,112210658,1,1,30/11/2012 17:00:07,.FFF
377,112210658,1,2,30/11/2012 17:02:11,.FFF
378,112210658,5,1,30/11/2012 17:03:24,...F
382,112210647,5,1,30/11/2012 17:25:37,..F.
383,112210993,2,1,30/11/2012 17:40:55,F
384,112210993,2,2,30/11/2012 17:41:00,F
385,112210993,2,3,30/11/2012 17:41:02,F
386,112210993,2,4,30/11/2012 17:41:04,F
387,112210993,2,5,30/11/2012 17:41:17,F
388,112210993,2,6,30/11/2012 17:41:23,F
390,112210993,2,7,30/11/2012 17:45:22,F
392,112210869,1,1,30/11/2012 17:57:20,....
393,112210128,1,1,30/11/2012 18:23:25,F...
394,112210128,1,2,30/11/2012 18:26:50,F...
395,112210045,2,1,30/11/2012 18:28:12,E
396,112210128,1,3,30/11/2012 18:29:57,F...
397,112150728,1,1,30/11/2012 18:37:26,....
398,112210128,2,1,30/11/2012 18:37:45,E
399,112210128,2,2,30/11/2012 18:39:44,E
400,112210045,3,1,30/11/2012 18:42:25,f
401,112210045,3,2,30/11/2012 18:45:18,f
402,112210045,3,3,30/11/2012 18:45:18,f
403,112210128,5,1,30/11/2012 18:47:14,.FFF
404,112210128,5,2,30/11/2012 18:49:12,.FFF
405,112210045,2,2,30/11/2012 18:53:34,E
406,112210045,2,3,30/11/2012 18:53:41,E
408,112210439,1,1,30/11/2012 19:36:16,....
409,112210439,1,2,30/11/2012 19:36:33,....
410,112210439,5,1,30/11/2012 19:41:26,..FF
412,112210439,3,1,30/11/2012 20:11:37,f
414,112210439,3,2,30/11/2012 20:15:33,f
416,112210439,2,1,30/11/2012 20:19:48,.
417,112210919,2,4,30/11/2012 20:21:56,E
418,112210464,3,1,30/11/2012 21:51:12,S
419,112210658,1,3,30/11/2012 21:54:46,..FF
420,112210464,3,2,30/11/2012 21:55:25,S
421,112210658,1,4,30/11/2012 21:55:30,....
422,112210056,2,4,30/11/2012 22:00:46,E
423,112210056,3,4,30/11/2012 22:02:18,f
427,112210658,5,2,30/11/2012 22:13:59,...F
428,112210658,5,3,30/11/2012 22:15:38,..F.
430,112210056,5,1,30/11/2012 22:23:56,...F
431,112210789,2,2,30/11/2012 23:18:19,.
432,112210789,2,3,30/11/2012 23:18:20,.
433,112210789,2,4,30/11/2012 23:18:21,.
434,112210464,5,1,30/11/2012 23:40:12,..FF
435,112210672,1,4,01/12/2012 01:19:45,....
436,112210672,1,5,01/12/2012 01:25:13,....
437,112210672,1,6,01/12/2012 01:28:34,....
438,112210046,2,7,01/12/2012 08:37:46,E
439,112210797,2,13,01/12/2012 10:16:49,E
440,112210479,1,1,01/12/2012 12:12:36,....
441,112210797,3,1,01/12/2012 12:27:18,S
442,112210079,2,1,01/12/2012 13:59:15,.
444,112210920,3,2,01/12/2012 14:40:28,S
445,112210920,1,2,01/12/2012 14:42:41,....
446,112210079,5,1,01/12/2012 14:45:02,...F
447,112210046,5,1,01/12/2012 14:47:35,..FF
448,112210920,2,1,01/12/2012 14:57:30,E
449,112210046,5,2,01/12/2012 14:58:22,...F
450,112210079,3,1,01/12/2012 15:05:12,S
453,112210920,5,1,01/12/2012 15:16:39,.FF.
454,112210046,3,1,01/12/2012 16:26:59,f
456,112210797,5,1,01/12/2012 17:50:46,....
458,112210089,2,1,01/12/2012 18:55:31,E
459,112210089,3,1,01/12/2012 19:29:40,f
460,112210672,1,7,01/12/2012 21:44:40,....
461,112210045,5,1,01/12/2012 22:18:54,...F
462,112210672,2,1,01/12/2012 22:56:09,E
463,112210456,1,4,01/12/2012 23:27:16,....
464,112210456,2,3,01/12/2012 23:36:06,E
465,112210456,3,1,01/12/2012 23:40:19,*
467,112210456,5,5,01/12/2012 23:44:03,...F
468,112210672,3,1,01/12/2012 23:44:57,S
469,112210672,3,2,01/12/2012 23:47:15,S
470,112210791,2,1,02/12/2012 00:58:30,F
471,112210791,3,1,02/12/2012 01:11:57,S
473,112210791,5,1,02/12/2012 01:21:31,...F
474,112210103,3,1,02/12/2012 01:21:32,S
475,112210103,3,2,02/12/2012 01:21:51,S
476,112210089,1,1,02/12/2012 01:39:06,....
477,112210089,3,2,02/12/2012 01:56:06,f
478,112210797,2,14,02/12/2012 01:56:29,E
479,112210089,2,2,02/12/2012 01:57:00,E
480,112210797,1,1,02/12/2012 02:12:48,..F.
482,112210993,1,1,02/12/2012 02:46:41,....
483,112210993,5,1,02/12/2012 02:57:39,..FF
484,112210993,3,1,02/12/2012 03:07:13,S
488,112210103,5,1,02/12/2012 13:05:08,.F..
489,112210103,5,2,02/12/2012 13:06:28,.F..
490,112210103,5,3,02/12/2012 13:06:42,.F..
491,112210640,1,1,02/12/2012 14:04:44,..F.
492,112210640,1,2,02/12/2012 14:05:59,....
493,112210640,2,3,02/12/2012 14:07:24,.
494,112210640,1,3,02/12/2012 14:07:38,....
495,112210640,1,4,02/12/2012 14:07:52,....
496,112210640,5,1,02/12/2012 14:08:43,...F
497,112210640,5,2,02/12/2012 14:09:02,...F
498,112210436,1,2,02/12/2012 14:59:16,....
499,112210436,2,2,02/12/2012 14:59:41,.
500,112210436,2,3,02/12/2012 14:59:50,.
501,112210436,5,1,02/12/2012 15:14:05,...F
502,112210479,5,1,02/12/2012 15:23:04,.F.F
506,112210667,5,1,02/12/2012 18:49:51,F..F
507,112210667,5,2,02/12/2012 18:49:52,F..F
508,112210667,5,3,02/12/2012 18:49:52,F..F
509,112210666,2,2,02/12/2012 22:08:37,F
512,112210666,3,1,02/12/2012 22:32:40,S
513,112210103,2,1,02/12/2012 22:57:52,E
515,112210666,5,1,02/12/2012 23:11:57,..F.
516,112210463,2,1,03/12/2012 00:59:41,E
517,112210463,3,1,03/12/2012 01:14:57,f
518,112210463,1,3,03/12/2012 01:15:35,....
520,112210463,5,1,03/12/2012 01:48:14,....
521,112210077,1,1,03/12/2012 06:33:07,....
522,112210437,2,2,03/12/2012 10:15:04,E
523,112210650,6,1,03/12/2012 10:15:53,ff
524,112210790,6,1,03/12/2012 10:16:12,SS
525,112210790,7,1,03/12/2012 10:17:32,.
526,112210451,1,1,03/12/2012 10:18:53,....
527,112210790,8,1,03/12/2012 10:20:30,f
528,112210095,2,1,03/12/2012 10:21:06,E
529,112210095,2,2,03/12/2012 10:21:27,E
530,112210451,2,1,03/12/2012 10:21:33,.
531,112210108,6,1,03/12/2012 10:22:42,ff
532,112210790,9,1,03/12/2012 10:22:48,fffff
533,112210451,3,1,03/12/2012 10:25:15,S
534,112210660,6,1,03/12/2012 10:26:23,ff
536,112210103,1,3,03/12/2012 10:27:35,....
537,112210103,1,4,03/12/2012 10:28:03,....
538,112210041,6,1,03/12/2012 10:28:04,ff
539,112210650,7,1,03/12/2012 10:28:17,.
540,112210451,5,1,03/12/2012 10:29:00,..FF
541,112210790,10,1,03/12/2012 10:29:15,.
542,112210650,8,1,03/12/2012 10:29:16,f
543,112210041,7,1,03/12/2012 10:30:14,.
544,112210451,6,1,03/12/2012 10:30:38,ff
545,112210650,9,1,03/12/2012 10:31:10,fffff
546,112210103,6,1,03/12/2012 10:31:42,ff
547,112210095,3,1,03/12/2012 10:31:51,f
548,112210437,6,1,03/12/2012 10:32:54,ff
549,112210086,12,1,03/12/2012 10:33:10,ff
550,112210425,6,1,03/12/2012 10:33:24,ff
551,112210041,8,1,03/12/2012 10:33:26,f
552,112210425,7,1,03/12/2012 10:34:18,f
553,112210650,10,1,03/12/2012 10:34:35,.
554,112210041,9,1,03/12/2012 10:35:16,fffff
555,112210451,9,1,03/12/2012 10:35:21,SSSSS
556,112210041,10,1,03/12/2012 10:36:55,f
557,112210437,7,1,03/12/2012 10:37:08,f
558,112210451,10,1,03/12/2012 10:38:18,f
559,112210086,11,1,03/12/2012 10:39:05,ffff
560,112210128,1,4,03/12/2012 10:39:09,F...
561,112210041,11,3,03/12/2012 10:39:19,ffff
562,112210103,7,1,03/12/2012 10:39:25,.
563,112210425,9,1,03/12/2012 10:40:00,fffff
564,112210425,8,1,03/12/2012 10:40:35,.
565,112210041,12,4,03/12/2012 10:40:35,ff
567,112210437,8,1,03/12/2012 10:40:51,.
568,112210451,11,1,03/12/2012 10:40:54,SSSS
569,112210041,1,2,03/12/2012 10:41:33,....
570,112210650,11,1,03/12/2012 10:41:48,ffff
571,112210437,7,2,03/12/2012 10:42:00,.
572,112210108,9,1,03/12/2012 10:42:23,fffff
573,112210451,12,1,03/12/2012 10:42:45,ff
574,112210790,11,1,03/12/2012 10:42:56,ffff
575,112210425,10,1,03/12/2012 10:43:12,.
576,112210086,9,1,03/12/2012 10:43:15,fffff
577,112210437,9,1,03/12/2012 10:44:52,fffff
578,112210650,12,1,03/12/2012 10:45:53,ff
579,112210451,7,1,03/12/2012 10:45:56,.
580,112210079,6,1,03/12/2012 10:46:10,..
581,112210790,12,1,03/12/2012 10:46:30,ff
582,112210103,9,1,03/12/2012 10:46:46,fffff
583,112210086,7,1,03/12/2012 10:47:13,.
584,112210437,10,1,03/12/2012 10:47:32,f
585,112210086,6,1,03/12/2012 10:48:18,ff
586,112210451,8,1,03/12/2012 10:48:19,f
587,112210108,8,1,03/12/2012 10:48:29,f
588,112210425,11,1,03/12/2012 10:48:34,ffff
589,112210128,2,3,03/12/2012 10:48:41,E
590,112210103,10,1,03/12/2012 10:48:53,.
591,112210086,5,3,03/12/2012 10:49:19,.F.F
592,112210108,8,2,03/12/2012 10:49:37,f
593,112210660,8,1,03/12/2012 10:49:38,f
594,112210056,6,1,03/12/2012 10:50:37,ff
595,112210660,7,1,03/12/2012 10:51:05,f
596,112210437,11,1,03/12/2012 10:52:00,ffff
597,112210128,3,1,03/12/2012 10:52:06,f
598,112210079,12,1,03/12/2012 10:52:45,**
599,112210672,6,1,03/12/2012 10:53:09,ff
600,112210660,9,1,03/12/2012 10:53:19,fffff
601,112210108,10,1,03/12/2012 10:53:30,.
602,112210437,11,2,03/12/2012 10:54:11,ffff
604,112210108,7,1,03/12/2012 10:54:41,f
605,112210920,6,1,03/12/2012 10:55:57,ff
606,112210672,7,1,03/12/2012 10:56:41,f
607,112210660,10,1,03/12/2012 10:56:42,.
608,112210666,12,1,03/12/2012 10:57:32,ff
609,112210425,12,1,03/12/2012 10:57:51,ff
610,112210086,3,2,03/12/2012 10:58:13,f
611,112210425,12,2,03/12/2012 10:58:35,ff
612,112210094,3,1,03/12/2012 10:58:42,S
613,112210953,6,1,03/12/2012 10:59:06,ff
614,112210666,6,1,03/12/2012 10:59:54,ff
616,112210086,2,2,03/12/2012 11:01:35,E
617,112210437,12,1,03/12/2012 11:02:09,ff
618,112210791,12,1,03/12/2012 11:02:34,ff
619,112210672,9,1,03/12/2012 11:02:37,fffff
620,112210079,9,1,03/12/2012 11:03:03,fffff
622,112210094,5,1,03/12/2012 11:03:47,..FF
624,112210672,12,1,03/12/2012 11:04:43,ff
625,112210100,1,1,03/12/2012 11:05:10,....
626,112210103,11,1,03/12/2012 11:05:21,ffff
627,112210099,1,1,03/12/2012 11:05:27,....
628,112210086,10,1,03/12/2012 11:05:29,.
629,112210094,6,1,03/12/2012 11:05:40,ff
630,112210128,5,3,03/12/2012 11:05:43,.FF.
631,112210089,6,1,03/12/2012 11:05:54,ff
632,112210464,6,1,03/12/2012 11:07:01,ff
633,112210094,7,1,03/12/2012 11:07:18,.
634,112210056,7,1,03/12/2012 11:07:27,.
635,112210089,7,1,03/12/2012 11:07:51,.
636,112210086,8,1,03/12/2012 11:08:59,f
637,112210660,11,1,03/12/2012 11:09:00,ffff
638,112210094,8,1,03/12/2012 11:10:24,.
639,112210086,8,2,03/12/2012 11:11:20,.
640,112210464,9,1,03/12/2012 11:11:58,fffff
641,112210094,9,1,03/12/2012 11:12:00,fffff
642,112210920,7,1,03/12/2012 11:12:26,.
643,112210953,7,1,03/12/2012 11:12:33,.
644,112210089,8,1,03/12/2012 11:13:02,f
645,112210103,12,1,03/12/2012 11:14:03,ff
646,112210666,7,1,03/12/2012 11:14:12,.
648,112210094,10,1,03/12/2012 11:14:33,.
649,112210797,6,1,03/12/2012 11:15:02,ff
650,112210953,8,1,03/12/2012 11:15:11,.
651,112210789,6,1,03/12/2012 11:15:13,ff
652,112210789,6,2,03/12/2012 11:15:40,ff
654,112210108,11,1,03/12/2012 11:16:30,ffff
655,112210672,11,1,03/12/2012 11:17:27,....
656,112210079,10,1,03/12/2012 11:17:31,.
658,112210056,8,1,03/12/2012 11:18:18,.
659,112210666,8,1,03/12/2012 11:18:21,.
660,112210660,12,1,03/12/2012 11:18:30,ff
661,112210128,6,1,03/12/2012 11:18:41,ff
662,112210108,12,1,03/12/2012 11:18:43,ff
663,112210464,10,1,03/12/2012 11:19:13,S
664,112210128,6,2,03/12/2012 11:19:20,ff
665,112210077,1,2,03/12/2012 11:19:30,....
667,112210099,2,1,03/12/2012 11:21:00,E
668,112210056,9,1,03/12/2012 11:21:21,fffff
669,112210672,5,1,03/12/2012 11:21:49,FF.F
670,112210046,11,1,03/12/2012 11:21:51,ffff
